iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.204844085462,0.207772644908,0.208836646929,0.515916149068,0.504658385093,0.500362056481,0.007966297
100,0.212536458836,0.21503185917,0.215401587159,0.500776397516,0.495341614907,0.488776249095,0.381207227
200,0.140381707344,0.146433867421,0.139616363694,0.612965838509,0.597826086957,0.621288921072,0.694206023
300,0.109422547058,0.105639668691,0.104597144836,0.719720496894,0.708074534161,0.739319333816,1.01289317
400,0.102092450814,0.0981766092796,0.0981460126558,0.747670807453,0.742236024845,0.762490948588,1.329656105
500,0.0914448026075,0.0872089477771,0.0871328231669,0.76048136646,0.746894409938,0.769732078204,1.665081334
600,0.0813682260029,0.0791335631429,0.0785481634196,0.786102484472,0.791925465839,0.806661839247,1.999981833
700,0.0762540259839,0.072184171048,0.0723604317299,0.799301242236,0.816770186335,0.821144098479,2.307719499
800,0.0739951605687,0.0691882234955,0.0702181941331,0.804736024845,0.815217391304,0.826212889211,2.615429114
900,0.0716613075832,0.0653666596764,0.0679748651371,0.817934782609,0.841614906832,0.834178131789,2.956817512
1000,0.0695530557861,0.0642604651139,0.0662355737291,0.829192546584,0.846273291925,0.841419261405,3.288684831
1100,0.0677456064934,0.0619782207709,0.0644159190363,0.834239130435,0.85248447205,0.847212165098,3.608757479
1200,0.0660979730226,0.0607461273179,0.0630434942255,0.83850931677,0.857142857143,0.849384503983,3.920784614
1300,0.0636868347481,0.0584253799255,0.0607920404285,0.844720496894,0.866459627329,0.85734974656,4.268337682
1400,0.0609239622726,0.0559153932165,0.057572046977,0.846273291925,0.864906832298,0.860970311369,4.601950697
1500,0.0581086234441,0.0537343171515,0.0545226332252,0.855201863354,0.864906832298,0.862418537292,4.936015861
1600,0.0562619071025,0.051601408918,0.0523744825776,0.862189440994,0.877329192547,0.867487328023,5.262082732
1700,0.0551812273603,0.0505434831023,0.0513591372804,0.862965838509,0.872670807453,0.869659666908,5.582098525
1800,0.0541245249354,0.0499322528828,0.0506038384242,0.866459627329,0.875776397516,0.872556118755,5.899706342
1900,0.0533778891673,0.0501624180608,0.0501838573301,0.871118012422,0.880434782609,0.875452570601,6.224527161
2000,0.0521007721141,0.0475762768566,0.0486121612885,0.873835403727,0.885093167702,0.881245474294,6.53915517
2100,0.0514718296586,0.0473467144669,0.0483216183953,0.875388198758,0.885093167702,0.879073135409,6.868252225
2200,0.0461679720904,0.0452365555456,0.0443030918711,0.88198757764,0.883540372671,0.890658942795,7.185366408
2300,0.043195259205,0.0445202421347,0.0423501075685,0.888198757764,0.892857142857,0.892107168718,7.499836495
2400,0.0419428060946,0.043804378171,0.0414928180829,0.89402173913,0.892857142857,0.89283128168,7.821386365
2500,0.0409885855691,0.0431390404401,0.0405796651966,0.897127329193,0.894409937888,0.897900072411,8.133108269
2600,0.0405342724859,0.042957701895,0.0404604287494,0.898291925466,0.89751552795,0.896451846488,8.447766352
2700,0.0399657200099,0.0425169523724,0.0400418779559,0.90100931677,0.89751552795,0.900072411296,8.761962386
2800,0.0389398426381,0.0414208355088,0.0392285407198,0.903726708075,0.899068322981,0.902968863143,9.078248081
2900,0.0381145843675,0.0410271352145,0.0385608284753,0.904891304348,0.900621118012,0.900072411296,9.399034202
3000,0.037832965286,0.0414314853153,0.0387358439914,0.905667701863,0.900621118012,0.899348298335,9.716963766
3100,0.0372523737953,0.0408770310863,0.0381408918529,0.90450310559,0.899068322981,0.902244750181,10.036393926
3200,0.0361342780128,0.0400834473686,0.0373035699113,0.907608695652,0.902173913043,0.907313540912,10.355810463
3300,0.0358241513391,0.0399870731895,0.0369872835548,0.908385093168,0.899068322981,0.908761766836,10.672200343
