iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.253238779278,0.249446090643,0.253698841757,0.453804347826,0.461180124224,0.452570601014,0.032684367
100,0.016326163987,0.0306828738419,0.0305497085266,0.958462732919,0.923913043478,0.92396813903,0.912248677
200,0.0120571468133,0.0329288095109,0.0329983848574,0.967779503106,0.923913043478,0.923244026068,1.774035536
300,0.00988531930434,0.0361266745698,0.0332330575282,0.976708074534,0.917701863354,0.924692251991,2.63500314
400,0.00883499263441,0.0318368472335,0.0346095019465,0.975931677019,0.922360248447,0.924692251991,3.479117457
500,0.00800281169322,0.0359795937207,0.0362756814056,0.976319875776,0.922360248447,0.918899348298,4.327135241
600,0.00746972008032,0.036419814714,0.0340859956223,0.97748447205,0.919254658385,0.926140477915,5.16645436
700,0.00714451335476,0.0401821077792,0.0358573042168,0.97748447205,0.914596273292,0.92396813903,6.004521725
800,0.0069955172367,0.0393261195214,0.0353426088511,0.978649068323,0.917701863354,0.92396813903,6.840761127
900,0.00674486602707,0.042473751904,0.0353306209111,0.980201863354,0.908385093168,0.922519913106,7.684403959
1000,0.00665619092117,0.0452689991149,0.03695370691,0.979813664596,0.903726708075,0.918899348298,8.544106029
1100,0.00671108195039,0.0411905875651,0.0371372756344,0.979813664596,0.908385093168,0.921795800145,9.384801643
1200,0.0065496791285,0.0418703061669,0.0352699942061,0.980590062112,0.909937888199,0.925416364953,10.231244494
1300,0.00684700828493,0.0416091144338,0.0373488518662,0.979813664596,0.91149068323,0.920347574222,11.0751501
1400,0.00645534180454,0.0453293615216,0.0381762266533,0.980201863354,0.902173913043,0.916727009413,11.931526428
1500,0.00661250324039,0.0430493560766,0.0382317132879,0.979425465839,0.91149068323,0.916727009413,12.788914059
1600,0.00637982787259,0.0433009418461,0.0379843959876,0.979813664596,0.91149068323,0.920347574222,13.630649211
1700,0.00649265125672,0.0448301463002,0.0395796607815,0.979425465839,0.908385093168,0.91527878349,14.479002688
1800,0.00627655996915,0.0462424372459,0.0408604560233,0.979813664596,0.905279503106,0.912382331644,15.330994977
1900,0.00623480122658,0.0469705003606,0.0387806959618,0.979425465839,0.903726708075,0.916727009413,16.186200571
2000,0.00619712006284,0.0472640065115,0.0400306945705,0.979813664596,0.903726708075,0.913106444605,17.029848712
2100,0.00635826862902,0.047281858224,0.0394963100271,0.980201863354,0.903726708075,0.91527878349,17.893280575
2200,0.00614194730556,0.0473209393081,0.039347342678,0.980590062112,0.903726708075,0.91527878349,18.751370475
2300,0.00613492705385,0.0456976153887,0.0398142134876,0.980590062112,0.906832298137,0.91527878349,19.613254105
2400,0.00631633906356,0.0456556610731,0.0398068870468,0.979813664596,0.906832298137,0.91527878349,20.478112302
2500,0.00651956641525,0.046060967137,0.0401496028177,0.979813664596,0.906832298137,0.914554670529,21.340930491
2600,0.0060135162625,0.0476718338856,0.0416675884049,0.981366459627,0.899068322981,0.909485879797,22.198327493
2700,0.00596001502461,0.0470050326236,0.0415179731573,0.981366459627,0.900621118012,0.911658218682,23.056758015
2800,0.00613363032502,0.0479324712879,0.040330180037,0.981754658385,0.895962732919,0.914554670529,23.916197574
2900,0.00593222408216,0.0479943283006,0.0422754171182,0.981366459627,0.895962732919,0.910209992759,24.77011096
3000,0.0061242295133,0.0486796326206,0.0433090897339,0.98097826087,0.895962732919,0.908761766836,25.611399391
3100,0.00590703484975,0.0472518801519,0.0435142959987,0.981366459627,0.899068322981,0.908037653874,26.454674415
3200,0.00589923237556,0.0472446318769,0.0433582137287,0.981754658385,0.899068322981,0.908037653874,27.293255656
3300,0.00589520052522,0.0478323075012,0.0437292519225,0.982142857143,0.89751552795,0.906589427951,28.134899816
3400,0.00591416469721,0.0474501929459,0.0444509847109,0.982531055901,0.89751552795,0.905865314989,28.984136754
3500,0.00665254299376,0.0485178874968,0.0451470036169,0.98097826087,0.895962732919,0.905141202028,29.821825693
3600,0.00582696112267,0.0458578533179,0.0439331193795,0.982531055901,0.902173913043,0.906589427951,30.666142363
3700,0.00579674157164,0.0460680042162,0.0456525159719,0.982531055901,0.900621118012,0.902968863143,31.5163678
3800,0.00578637668188,0.0455713305778,0.0441180360609,0.982531055901,0.902173913043,0.905865314989,32.356973049
3900,0.00596419204804,0.0464002590324,0.0456744365245,0.982531055901,0.900621118012,0.902968863143,33.209265026
4000,0.00577173334401,0.0478583058486,0.0441515750524,0.982919254658,0.89751552795,0.905141202028,34.045959414
4100,0.00576147730933,0.0473609635114,0.044600972079,0.982919254658,0.89751552795,0.905141202028,34.882376156
4200,0.00575362454377,0.0463243189906,0.0452945153032,0.982531055901,0.899068322981,0.903692976104,35.724309025
4300,0.00573417067487,0.0458043995559,0.0458863761478,0.982531055901,0.900621118012,0.902244750181,36.577720715
4400,0.00572243183712,0.0457224056585,0.0461024916403,0.982531055901,0.902173913043,0.901520637219,37.42068715
4500,0.0057159526305,0.0467795770352,0.045459425812,0.982531055901,0.900621118012,0.902968863143,38.256768681
4600,0.00571288990365,0.0481087987969,0.0461709469039,0.982531055901,0.89751552795,0.901520637219,39.100912806
4700,0.00571066426334,0.0471417827923,0.0469934408393,0.982531055901,0.900621118012,0.900072411296,39.94740756
4800,0.0057088150971,0.0461684342446,0.0477421804149,0.982531055901,0.900621118012,0.898624185373,40.800182557
4900,0.00570587874012,0.0466858256686,0.0470163810935,0.982531055901,0.899068322981,0.900072411296,41.656670819
5000,0.0057021431365,0.0467268761029,0.0473357571163,0.982919254658,0.899068322981,0.899348298335,42.497655706
