iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
8100,0.0486988154113,0.0469493732959,0.0470008402039,0.877329192547,0.875776397516,0.882693700217,801.468740578
8200,0.048850878646,0.0461558426497,0.0469785137999,0.875388198758,0.885093167702,0.881245474294,811.065800365
8300,0.0472367404555,0.0447557934571,0.0461041950539,0.880046583851,0.888198757764,0.881969587256,820.984981327
8400,0.0468022578754,0.0447865550051,0.0449830653959,0.878881987578,0.888198757764,0.884866039102,831.025726033
8500,0.0467181142769,0.0450556402258,0.0451232834999,0.882763975155,0.889751552795,0.886314265025,840.559282818
8600,0.0460230905617,0.0445225835612,0.0447980889843,0.879270186335,0.886645962733,0.886314265025,850.058888527
8700,0.0456061586189,0.0438687231653,0.0456283611532,0.880434782609,0.886645962733,0.877624909486,859.515556474
8800,0.0457616469126,0.0439971553303,0.0454437875219,0.879658385093,0.883540372671,0.878349022448,869.431748367
8900,0.0450218731932,0.0425129603994,0.0432350407413,0.882763975155,0.895962732919,0.886314265025,879.036959727
9000,0.0443686230791,0.0435514983912,0.042191943174,0.88548136646,0.889751552795,0.89283128168,889.328649607
9100,0.0449423244487,0.0447058150607,0.0431177522863,0.885093167702,0.885093167702,0.893555394642,899.54164934
9200,0.0439523365281,0.0437348712423,0.0424626558877,0.886645962733,0.885093167702,0.89283128168,909.50034684
9300,0.0439439854239,0.0430427750717,0.0434404807079,0.88897515528,0.891304347826,0.890658942795,919.368165781
9400,0.0441381968256,0.0436507814584,0.0434612816929,0.885093167702,0.888198757764,0.889210716872,929.411829329
9500,0.0437130269467,0.0434583103582,0.0437956954813,0.88897515528,0.891304347826,0.887762490949,939.350953817
9600,0.0435462658649,0.0437889009396,0.0422134537535,0.889363354037,0.889751552795,0.891383055757,949.144349204
9700,0.0432024055131,0.0436736786211,0.0407226814044,0.890139751553,0.894409937888,0.897900072411,958.810972612
9800,0.0415065292744,0.0414633567448,0.0397492474413,0.892857142857,0.899068322981,0.898624185373,969.137063769
9900,0.0432431628662,0.0437435576675,0.0412260303603,0.890139751553,0.888198757764,0.892107168718,979.149698131
10000,0.0426813696972,0.0421997525417,0.0404897983154,0.892080745342,0.892857142857,0.895003620565,989.883054408
10100,0.0428161472774,0.0445088287209,0.0408944364467,0.890916149068,0.886645962733,0.89717595945,1000.21799804
10200,0.0425180252318,0.0397862676799,0.0401097597378,0.890916149068,0.899068322981,0.89717595945,1010.16856974
10300,0.0411124946526,0.0411326294649,0.0409909133106,0.898291925466,0.900621118012,0.895003620565,1020.36766099
10400,0.0410954537438,0.0419428706227,0.0405975690199,0.896350931677,0.89751552795,0.895727733526,1030.60202179
10500,0.0412151028,0.0430150792702,0.0421845341093,0.896739130435,0.892857142857,0.895727733526,1040.4114968
10600,0.0404636604862,0.0409719472401,0.0400144982757,0.897903726708,0.902173913043,0.899348298335,1050.50700277
10700,0.0411852992612,0.0430633224599,0.0410301141758,0.895962732919,0.894409937888,0.897900072411,1061.17299644
10800,0.0396720253778,0.0390057584664,0.0379253794853,0.896739130435,0.902173913043,0.904417089066,1071.03949473
10900,0.040183365401,0.0393480071279,0.038832253646,0.893633540373,0.89751552795,0.900072411296,1081.0937916
11000,0.0393000713412,0.0388938731948,0.0382866372649,0.899456521739,0.903726708075,0.901520637219,1090.81756814
11100,0.0408277071861,0.039147379275,0.0378463679396,0.895574534161,0.899068322981,0.899348298335,1100.82072333
11200,0.0403592774739,0.0392469152124,0.0373808127004,0.898291925466,0.905279503106,0.905141202028,1110.30318573
11300,0.0395794288726,0.0396245206334,0.0381346795787,0.901785714286,0.905279503106,0.909485879797,1120.21028274
11400,0.039200995357,0.0377635958425,0.0372752040792,0.902950310559,0.913043478261,0.91093410572,1130.280663
11500,0.0388393151374,0.0388384540709,0.0382788926358,0.903338509317,0.909937888199,0.907313540912,1140.70606916
11600,0.0382936868176,0.0384671690534,0.0385074902994,0.905279503106,0.91149068323,0.906589427951,1150.33881616
11700,0.0383877998834,0.0384541635333,0.037523908043,0.903338509317,0.909937888199,0.908761766836,1160.4841882
11800,0.0379266624471,0.0366557376972,0.0368074065192,0.902173913043,0.914596273292,0.911658218682,1170.65711186
11900,0.0383466806658,0.0385568645929,0.0376020977141,0.906444099379,0.91149068323,0.908761766836,1181.14462128
12000,0.0380891926879,0.0382695873513,0.0377096755685,0.90450310559,0.914596273292,0.907313540912,1191.46749961
12100,0.0386827458517,0.0395718183039,0.0387747609872,0.904891304348,0.906832298137,0.905141202028,1201.65417861
12200,0.0388807891658,0.0388224306174,0.0379708332972,0.900232919255,0.908385093168,0.910209992759,1211.75444593
12300,0.038705331786,0.0378981804069,0.0377698365797,0.901397515528,0.913043478261,0.908037653874,1221.67311052
12400,0.0385803468917,0.0382410307774,0.0376451454163,0.899844720497,0.908385093168,0.910209992759,1231.48852961
12500,0.0391670673707,0.0380756139221,0.0377598741607,0.898680124224,0.908385093168,0.907313540912,1240.70790273
12600,0.0393718436963,0.0374863906598,0.0387373673374,0.897127329193,0.908385093168,0.901520637219,1250.06036876
12700,0.0392413806884,0.0371992981733,0.0389175842183,0.896739130435,0.906832298137,0.903692976104,1260.39875216
12800,0.0392645671404,0.0377311043406,0.0391886978034,0.896739130435,0.906832298137,0.902968863143,1270.16522624
12900,0.0389616953323,0.0382196158573,0.0379181024925,0.899456521739,0.903726708075,0.908761766836,1280.5270194
13000,0.0385928200873,0.0390629684565,0.0384083953024,0.899068322981,0.900621118012,0.902968863143,1290.27705279
13100,0.0385910427538,0.0380136714579,0.0372256514594,0.898291925466,0.903726708075,0.908761766836,1300.92519616
13200,0.0395455139583,0.0393350123449,0.0381654641386,0.899068322981,0.906832298137,0.910209992759,1310.52014784
13300,0.0398932382917,0.0391845102369,0.0391156437487,0.89402173913,0.905279503106,0.900796524258,1319.92957265
13400,0.040955262233,0.0419572864901,0.0392692343793,0.895574534161,0.900621118012,0.906589427951,1329.44847403
13500,0.0397016916704,0.0399424105939,0.0376173660883,0.895186335404,0.902173913043,0.909485879797,1339.37384222
13600,0.0404227144284,0.0405308696093,0.0385893639737,0.89402173913,0.902173913043,0.906589427951,1349.13032353
13700,0.0407127309074,0.0408930314386,0.0388335313788,0.894798136646,0.903726708075,0.905141202028,1358.77349095
13800,0.0405965348819,0.0402853105273,0.038830664803,0.895186335404,0.905279503106,0.905865314989,1368.7545635
13900,0.0410731274822,0.0403488999728,0.0403130506444,0.89402173913,0.903726708075,0.900796524258,1378.79049072
14000,0.0407824703001,0.0403444878968,0.0401801036689,0.895574534161,0.905279503106,0.902968863143,1388.8993706
14100,0.0410422255026,0.0401796927921,0.0400253033295,0.895962732919,0.905279503106,0.903692976104,1398.97007154
14200,0.041028844611,0.0401503556916,0.0399033304816,0.895574534161,0.903726708075,0.902968863143,1409.08754885
14300,0.0409872048402,0.0402616421553,0.0400906809668,0.895962732919,0.900621118012,0.905141202028,1419.1586927
14400,0.0401594288538,0.0388027894855,0.0388356917383,0.897127329193,0.900621118012,0.906589427951,1429.26044265
14500,0.0398522241783,0.0397024523624,0.0384595133939,0.898680124224,0.903726708075,0.908037653874,1439.87494847
14600,0.0386328909867,0.0407572945563,0.0373146349097,0.900621118012,0.89751552795,0.908761766836,1449.77878266
14700,0.0404274416829,0.0439293855187,0.0391384966451,0.896739130435,0.891304347826,0.91093410572,1459.62618719
14800,0.039360137992,0.0417196641412,0.0387312424673,0.899456521739,0.89751552795,0.909485879797,1469.39806942
14900,0.0380843309886,0.0406789045121,0.0374084541149,0.903338509317,0.899068322981,0.912382331644,1478.7274818
15000,0.0374632746835,0.0383146275743,0.0364028429946,0.902173913043,0.903726708075,0.913830557567,1487.83128234
15100,0.0370198297977,0.0386279213223,0.0359070137579,0.906055900621,0.902173913043,0.91527878349,1497.22912591
15200,0.036872004819,0.0378175712939,0.035607825378,0.906055900621,0.905279503106,0.91527878349,1506.47085784
15300,0.0368292223961,0.0388071165954,0.0354153305314,0.905279503106,0.899068322981,0.913830557567,1515.66262361
15400,0.0362730642191,0.0379247965176,0.0350841563488,0.906832298137,0.900621118012,0.914554670529,1524.62779873
15500,0.0368413891767,0.0382997370981,0.0353170022927,0.905279503106,0.903726708075,0.914554670529,1533.75499569
15600,0.037249126271,0.0389861070276,0.0354213814619,0.903338509317,0.903726708075,0.913830557567,1542.93947285
15700,0.0370682624645,0.0377786093502,0.0364408973958,0.902950310559,0.903726708075,0.908761766836,1552.9776643
15800,0.0369087784291,0.0374252203246,0.0358374055387,0.903726708075,0.905279503106,0.911658218682,1562.46841318
15900,0.0366868861136,0.0371568327387,0.0356405810978,0.902950310559,0.905279503106,0.911658218682,1572.15140155
16000,0.036594827213,0.0368633696236,0.0353908272762,0.90799689441,0.903726708075,0.912382331644,1581.73936924
16100,0.0370926367965,0.0372468448169,0.0356461530828,0.901785714286,0.908385093168,0.91093410572,1590.96651822
16200,0.0350176532882,0.0367129252527,0.0346298067926,0.914596273292,0.91149068323,0.91527878349,1600.7966533
16300,0.0347469228592,0.0363568333553,0.0333964058321,0.912655279503,0.909937888199,0.918899348298,1609.86795352
16400,0.0347641726269,0.0363289323617,0.0331641832754,0.911878881988,0.909937888199,0.91962346126,1619.09440281
16500,0.0349671274072,0.0360156522013,0.0330877392335,0.910714285714,0.91149068323,0.917451122375,1628.23960828
16600,0.0344598429438,0.0367471653552,0.0325694610968,0.91498447205,0.909937888199,0.918899348298,1637.32706572
16700,0.0348114810281,0.0365915632556,0.0328190587143,0.91498447205,0.909937888199,0.918175235337,1646.52787577
16800,0.0347985074935,0.0368335292971,0.0331327103011,0.913819875776,0.908385093168,0.916002896452,1655.65601449
16900,0.0344619552441,0.0368307655524,0.032901303538,0.913043478261,0.908385093168,0.918899348298,1664.89431681
17000,0.0345579379259,0.0370683993493,0.0331526592404,0.916149068323,0.906832298137,0.91962346126,1674.16944739
17100,0.034111384808,0.0372663830206,0.0330901047677,0.917701863354,0.906832298137,0.921071687183,1683.13588598
17200,0.0334122369645,0.0366584818297,0.0325705492521,0.915760869565,0.913043478261,0.918175235337,1692.18982016
17300,0.0339887256074,0.036698961142,0.0339689036259,0.916925465839,0.909937888199,0.916002896452,1701.16891375
17400,0.034061469394,0.0359152015911,0.0333292091701,0.916537267081,0.913043478261,0.918175235337,1710.14885694
17500,0.0338923218994,0.0354993399165,0.0332915931472,0.916537267081,0.91149068323,0.914554670529,1719.04329364
17600,0.0337578845272,0.0350820514796,0.033025762112,0.917313664596,0.913043478261,0.918175235337,1727.99589909
17700,0.0337863367668,0.0357224243845,0.0337301089592,0.916925465839,0.909937888199,0.91527878349,1737.07302094
17800,0.0336962610186,0.0352043428265,0.033648349589,0.91847826087,0.914596273292,0.914554670529,1746.10517915
17900,0.0335224858792,0.0348593776577,0.0332671078001,0.918866459627,0.914596273292,0.916002896452,1755.82247826
18000,0.0335106286321,0.0353107494051,0.0341799533726,0.917313664596,0.909937888199,0.91527878349,1765.49609633
18100,0.0326795378178,0.0343654438244,0.0334880135108,0.921195652174,0.917701863354,0.917451122375,1775.79669641
18200,0.0326466638384,0.0343239661345,0.0335600804684,0.921195652174,0.917701863354,0.917451122375,1785.73253896
18300,0.0324841406891,0.0341190071291,0.0336688163974,0.920419254658,0.914596273292,0.913830557567,1794.91823567
18400,0.0324926348907,0.0336083166654,0.0331796158772,0.918090062112,0.914596273292,0.91527878349,1804.21989951
18500,0.0324415962577,0.0345638525114,0.0324106286982,0.917313664596,0.91149068323,0.91962346126,1813.7853336
18600,0.0326506799563,0.034576719112,0.0338280644139,0.918866459627,0.914596273292,0.91527878349,1823.19963773
18700,0.0322543104113,0.034692556341,0.033487085531,0.919642857143,0.91149068323,0.916002896452,1833.05045856
18800,0.0323244774019,0.034000773385,0.0336096653742,0.920031055901,0.913043478261,0.914554670529,1843.1060995
18900,0.0327325474693,0.0346584953591,0.0337086246864,0.91847826087,0.913043478261,0.916002896452,1852.63986041
19000,0.0329917204407,0.0335244192099,0.0333671918159,0.916925465839,0.916149068323,0.914554670529,1862.41430648
19100,0.0332077103032,0.0339097372915,0.0326857999527,0.916537267081,0.917701863354,0.916727009413,1872.48900506
19200,0.0323072602709,0.033939343868,0.0319862786822,0.916149068323,0.919254658385,0.921795800145,1882.44034267
19300,0.0322590038264,0.0340162151638,0.0324345504423,0.920419254658,0.919254658385,0.916727009413,1892.48796693
19400,0.0332552560849,0.0346264657746,0.0331017263522,0.915372670807,0.917701863354,0.913830557567,1902.22604361
19500,0.034732850915,0.0342011634912,0.0338095664962,0.911878881988,0.922360248447,0.918175235337,1911.97788342
19600,0.034841437733,0.0344284133739,0.0345070546177,0.91149068323,0.919254658385,0.913106444605,1921.42446864
19700,0.0341298633729,0.0344894198996,0.0341449108834,0.914208074534,0.922360248447,0.914554670529,1931.1438197
19800,0.0338401554089,0.0339060402337,0.0335986776252,0.91498447205,0.920807453416,0.914554670529,1940.82472782
19900,0.0336250416599,0.0332071817815,0.0340895890159,0.916925465839,0.922360248447,0.912382331644,1950.11815339
20000,0.0330485838193,0.0338555396892,0.0346425694182,0.916537267081,0.919254658385,0.910209992759,1959.54028472
20100,0.033609254381,0.0339594425789,0.0344054441287,0.916537267081,0.917701863354,0.91093410572,1969.07864305
20200,0.0332045671491,0.0335102537147,0.0339108246215,0.917313664596,0.919254658385,0.914554670529,1978.96101447
20300,0.0330809311006,0.0333194690861,0.03348106047,0.915760869565,0.922360248447,0.91527878349,1989.02354059
20400,0.0327790759545,0.0327112179554,0.0348285450755,0.916925465839,0.922360248447,0.910209992759,1998.95677257
20500,0.0326509999674,0.0334426483587,0.034733419665,0.916537267081,0.920807453416,0.909485879797,2009.06377365
20600,0.0326494795145,0.0332419648748,0.0345269800643,0.915760869565,0.920807453416,0.912382331644,2018.35398059
20700,0.0325101994134,0.0334584778076,0.0345709275197,0.916537267081,0.920807453416,0.912382331644,2028.32062759
20800,0.0320799625648,0.0323915108198,0.0348528601335,0.916149068323,0.922360248447,0.912382331644,2038.2113499
20900,0.031623693191,0.0317580747124,0.0344052164156,0.919642857143,0.922360248447,0.913830557567,2047.94551955
21000,0.0317192673046,0.0322094280439,0.0346364331911,0.918866459627,0.916149068323,0.911658218682,2057.64187639
21100,0.0316659330166,0.0311143472554,0.0347091879926,0.91847826087,0.922360248447,0.911658218682,2067.27294144
21200,0.0307090082325,0.0309140210526,0.0342035873095,0.922360248447,0.92701863354,0.91093410572,2077.43273047
21300,0.0309829158717,0.0313515729013,0.0341665421896,0.920807453416,0.925465838509,0.916727009413,2087.37805705
21400,0.0311759466417,0.0322937169392,0.0345890525976,0.921195652174,0.923913043478,0.911658218682,2097.50219004
21500,0.031163238427,0.0325004129656,0.0344095304723,0.922360248447,0.922360248447,0.911658218682,2107.01037795
21600,0.03106174995,0.0324188622049,0.034108084727,0.920031055901,0.925465838509,0.912382331644,2116.5759839
21700,0.0314461647134,0.0335645259354,0.0336267018077,0.922360248447,0.922360248447,0.91527878349,2126.33618005
21800,0.0318511041068,0.0350138652218,0.0365201405131,0.921195652174,0.917701863354,0.908037653874,2136.08864007
21900,0.0317314268395,0.0346346222239,0.0370820146856,0.921583850932,0.916149068323,0.905141202028,2145.79522231
22000,0.0314844651653,0.034237917538,0.0364118428711,0.923136645963,0.917701863354,0.908761766836,2155.44165278
22100,0.031711626463,0.0341879657966,0.0368434398657,0.920807453416,0.917701863354,0.905865314989,2165.31769439
22200,0.0314398011861,0.0343838824734,0.0366161491401,0.921195652174,0.914596273292,0.907313540912,2175.3187376
22300,0.03174410855,0.0348502426206,0.0365334188828,0.921195652174,0.914596273292,0.905865314989,2185.1710649
22400,0.0310751923311,0.0335371999013,0.0360496018687,0.919254658385,0.917701863354,0.908761766836,2194.53701296
22500,0.0315117913766,0.0346143150861,0.0366281903402,0.921195652174,0.914596273292,0.910209992759,2204.79433562
22600,0.0316798634832,0.034264912076,0.0364356770894,0.91847826087,0.914596273292,0.91093410572,2214.28139669
22700,0.0319295093781,0.0343875896586,0.036601280928,0.918866459627,0.916149068323,0.910209992759,2224.87595794
22800,0.0318616629507,0.0339647957642,0.0345281093793,0.917313664596,0.916149068323,0.913830557567,2235.15641909
22900,0.0319936980021,0.0335643344498,0.0340959454416,0.916925465839,0.917701863354,0.91527878349,2245.35305282
23000,0.0329900442179,0.033112512025,0.0350752814998,0.910714285714,0.916149068323,0.913830557567,2255.22015918
23100,0.0328534737576,0.0339194649364,0.0353445513264,0.913819875776,0.914596273292,0.909485879797,2264.87075848
23200,0.0311685976054,0.0326118381256,0.0337894126035,0.923136645963,0.925465838509,0.91527878349,2275.32359013
23300,0.0317240302521,0.032563994828,0.0340462295873,0.923136645963,0.922360248447,0.917451122375,2284.9143537
23400,0.0312134282055,0.0325564399102,0.0345438551027,0.922748447205,0.925465838509,0.913830557567,2294.17517762
